b000, b001, b002, b003, b004, b005, b006, b007, b008, b009, b010, b011, b012, 
-0.7164538770485718, -0.9790490635889012, -2.836764622059614, 2.9587514282693785, 0.2694184725341926, 2.6200292999398487, 30.36285159984935, -0.9663306698946672, 11.157713345816322, 2.8319141749796426, -0.688667197902955, 1.079198692941895, 2.0419837420173717, 
-0.4773912652746545, -1.2419075237087132, -3.3051795281636323, 3.172089560068459, 0.3050456662616469, 2.596352792624906, 30.34389513026418, -0.7155094321455491, 11.414947682446135, 2.699986944428983, -0.5471797219319086, 1.4219916850366332, 2.439569778960128, 
-0.3091458892266534, -1.369061075784406, -3.515004809067982, 3.209082106251938, 0.34020676607940226, 2.454892737757994, 30.421722855484575, -0.4590869126739615, 11.627414977371847, 2.6156515594602605, -0.38812786710973646, 1.601714273346154, 2.6193332123917337, 
-0.20455915813536052, -1.4435142159835432, -3.678830737429383, 3.378706228192567, 0.36530369534056945, 2.5487604814806875, 30.67653561174708, -0.2057315056377075, 11.776176475036078, 2.402316752435196, -0.2717694261318472, 1.8778565578282638, 2.801873569770022, 
-0.1538468389609536, -1.398898039846827, -3.6563377510001027, 3.4138953723712047, 0.4298974469630182, 2.507755384614328, 30.907927909117333, 0.051831604609132866, 11.815840281900766, 2.260676115486604, -0.144081081811653, 1.9980569387374794, 2.778557669923739, 
-0.21591633681438513, -1.2943312181776414, -3.471718894871979, 3.5155606380772095, 0.4903320967834887, 2.6981841174488634, 31.36163621532852, 0.3001624340280891, 11.820848436172367, 2.0227261263823983, -0.12851702476403842, 2.106085108252089, 2.6688107553993237, 
-0.3044475040942987, -1.1245352153814354, -3.231383560624523, 3.5540645584541695, 0.598814341619484, 2.778016314034077, 31.657731024187104, 0.5386049111878686, 11.662346660533446, 1.854961430465202, -0.09943407764515207, 2.137518551509658, 2.449932971410435, 
-0.48929508058335386, -0.9136557466252757, -2.7710437186922037, 3.579261556528588, 0.6815204192127811, 3.0097495184531984, 32.11611277478824, 0.7573436391314586, 11.506859034254378, 1.6342789642105153, -0.17558120151339057, 2.0698640468236964, 2.1176381286703467, 
-0.6617761607845181, -0.683239604799792, -2.4369539763610573, 3.5811972708349917, 0.8146022695982267, 3.1232885426962276, 32.25007554709338, 0.9316038966434643, 11.140710305525264, 1.5059308278618735, -0.19918922130843578, 2.06203054954311, 1.8134409040487065, 
-0.9029725895294538, -0.4580428097017429, -1.874180685527362, 3.5358477327068387, 0.8795236984214668, 3.348096193435007, 32.52097682613864, 1.0730571618488904, 10.849368064543503, 1.35248495518743, -0.3184921328462993, 1.9232226938636634, 1.4329410904046882, 
-1.1060044885519453, -0.2358359601513235, -1.5337822486994062, 3.5155017101608688, 0.9895791950107976, 3.5010192464413104, 32.45390123563127, 1.1597602127481856, 10.360454258452707, 1.2702383050037855, -0.3665751569051646, 1.9336642476616348, 1.166826627068218, 
-1.372364922880884, -0.07941829148930815, -0.9527743449698781, 3.394936202327347, 0.9808374395272915, 3.7181479528498853, 32.573113275811835, 1.2042567818463095, 10.073608708229703, 1.2195847806148796, -0.517034253796051, 1.7514205165724948, 0.8595404956129866, 
-1.5548205841632774, 0.06529997296117414, -0.6868682833333912, 3.3593974111766305, 1.0458387781383152, 3.8661213913087744, 32.36939926668251, 1.2161261273475896, 9.59890604028125, 1.2167076547150513, -0.5670806258190499, 1.7762036619434796, 0.7035940358460784, 
-1.7813598094728729, 0.09718975479181723, -0.22137895224037688, 3.1909530796101357, 0.967651231987043, 4.0275597330721045, 32.37499632919793, 1.174330094403954, 9.424185427188837, 1.292625075649347, -0.7020779617739361, 1.5807510130371987, 0.5394862977845204, 
-1.9222943652289093, 0.12357089647531218, -0.044574010351322774, 3.1256269719606875, 0.9810199533920612, 4.13555454924621, 32.16493552808002, 1.1356555783944717, 9.107875299801524, 1.3797495071431054, -0.7589002007447808, 1.5723585756618157, 0.4927099377859289, 
-2.0968303139337965, 0.03079970328608404, 0.2978081027203321, 2.904845970228231, 0.8461607486617185, 4.193377217828444, 32.09848041834908, 1.0461303157521342, 9.085806263744931, 1.5762690806071897, -0.8702378501796574, 1.3474855098616019, 0.45492698660408887, 
-2.1846609036845464, -0.03675747847132141, 0.3799612815145174, 2.8253115705830374, 0.834790344585347, 4.237126242501077, 31.905733019832596, 1.0022096132026992, 8.921955719834866, 1.7339146356055481, -0.9198208254560735, 1.3186903842568776, 0.5011222519115531, 
-2.295762779027932, -0.22651114126257144, 0.5764997841057642, 2.578111182667113, 0.6761082961917463, 4.197900884467469, 31.807222867625402, 0.8910950895840533, 9.048517971644303, 2.0125355449289906, -0.999394212395722, 1.0968528453486721, 0.5775176608394664, 
-2.3198306612040525, -0.3666607623550477, 0.5433085974055671, 2.501466273308699, 0.6688255594444565, 4.19373914359247, 31.65969703872106, 0.844846928339331, 9.030133476915438, 2.198116434422696, -1.0410843637108318, 1.068074149335718, 0.7002968932330392, 
-2.340952348873757, -0.6265489107264317, 0.5667700806557471, 2.2775627761698423, 0.5339893235700678, 4.072129088954888, 31.533345610342074, 0.736245913892322, 9.272046173857074, 2.5040356930209895, -1.0715185131675298, 0.8570782294940151, 0.8533086063186085, 
