b000, b001, b002, b003, b004, b005, b006, b007, b008, b009, b010, b011, b012, b013, b014, b015, 
-24.18068264193725, 1.0385116813930182, 2.929057583484102, -2.864740021412185, 1.6478545050459665, -0.199831795832012, 2.0180306490213638, -4.762104096046601, -5.684835287419718, 27.15901150877285, -3.031422849508695, 2.5607697925494306, -0.9567330648493598, 1.420303038606713, 3.12942753992474, -0.14245410915887208, 
-23.365408878381626, 1.3778754264106912, 3.2303739131232265, -2.968824801892336, 1.157955182583454, -0.6018634935865048, 2.008041763606699, -4.5689916712620535, -5.7691585060846275, 26.6559886837121, -3.498870194713787, 2.58595818427552, -0.847786450760967, 2.0034654488575097, 3.254543642431877, -0.6391320925392527, 
-23.143298672714245, 1.3909718937758193, 3.619056098434077, -2.702435168364604, 0.8337166119883442, -0.9523073219841256, 1.922270312922831, -4.649370929674491, -5.480719195957964, 26.11048505376207, -3.7494824473541515, 2.4175555760880987, -0.7209891471803723, 2.2274957884875857, 2.999547749591931, -0.8023739361211434, 
-22.818809309503013, 1.6925937625720735, 4.112455732304939, -2.3800612276060873, 0.4096886819990179, -0.9988130937300872, 1.5989619000350437, -4.841638958919825, -4.826420673787681, 25.370230210459862, -3.902578423749791, 2.266588311201501, -0.474826569253577, 2.268634882136713, 2.8419372376149474, -1.2170454833790296, 
-23.036457914997957, 1.7135843089898541, 4.541708453256927, -1.758705279221136, 0.12462864760714565, -0.8888013474471219, 1.246425785564482, -5.259156171131764, -3.8790205087449, 24.645174031386414, -3.781229254323937, 1.9833360209090036, -0.26683546284797083, 1.8643941213535988, 2.4346555882192717, -1.262557007574076, 
-23.407743844862456, 1.7763561176971934, 4.989020688617658, -0.95174591454064, -0.16043910234625786, -0.3841052290101231, 0.6764978168721478, -5.869242228126509, -2.5999854900496038, 23.70404284411653, -3.46442461535248, 1.5788065247147312, -0.0204314781147056, 1.1149322604531884, 1.9418149828879971, -1.3649726532957915, 
-24.144462097054177, 1.6128586618166623, 5.170255374192276, -0.11624813546750809, -0.3548979872592773, -0.08027393873619507, 0.3864378605741652, -6.461982834675955, -1.5234346302533073, 23.131239734329473, -2.9989490378030443, 1.2193781611984487, -0.009182125263382902, 0.27592837307500967, 1.3861905967415118, -0.9658662657768067, 
-24.960870457158304, 1.500394944303748, 5.300601198806554, 0.8688192082182925, -0.5163738014876823, 0.5349061250829932, -0.08633995442929808, -7.158022626232774, -0.3630028552099413, 22.347489369601078, -2.3943125349740653, 0.7450624311250151, -0.06502562493130416, -0.7534307762700614, 0.7109781233929636, -0.6647975082902249, 
-25.74010440441648, 1.414818955553432, 5.1293923887797925, 1.69115083250343, -0.6552363549847756, 0.9051040966854497, -0.2725765944809857, -7.694319510804302, 0.3491979890958279, 21.965849455031606, -1.7437397757271527, 0.4558308211144679, -0.4243527898578171, -1.6256111333388206, 0.17357549034657652, -0.11319263269760065, 
-26.535453659222387, 1.3128941176731046, 4.831381522660648, 2.588337814649201, -0.7312048250163795, 1.3688866320167303, -0.45607509257711343, -8.216598620183316, 0.826723703115458, 21.602978305280132, -1.0535537844697833, 0.12035609059290106, -0.9861596148610655, -2.4915803744396956, -0.4189897128840969, 0.4352514143398577, 
-27.129276602922054, 1.3681260265527342, 4.2419792743032145, 3.1856718804453568, -0.8403894989450489, 1.5345512455208035, -0.2844706084016778, -8.517142342883494, 0.7886190972108862, 21.825007128846657, -0.43577736364380326, 0.14188537932639017, -1.8003304870483556, -3.0736835921108745, -0.6005827022564544, 1.169260284342047, 
-27.672001634847497, 1.3550792451098046, 3.6633089083643213, 3.9212721485754876, -0.8721220874004451, 1.8137101053245586, -0.18724683898829023, -8.805505503333153, 0.6088007525081176, 21.937556084965053, 0.16629342487622886, 0.021077345945034548, -2.7617540970124606, -3.6666813663823876, -0.9064064887251307, 1.804647298490935, 
-28.090559300933553, 1.4838204629485654, 2.9419160540899494, 4.416296241117126, -0.9474747008052385, 1.9260337159632341, 0.12160130467212286, -8.925248953884855, 0.1767816467225874, 22.468956172445786, 0.6341954894830214, 0.16364982004405015, -3.77968889237456, -4.064138428780298, -0.8512409313920836, 2.5186984263108796, 
-28.53019454675495, 1.4130748449069177, 2.358092945753372, 5.106488066417582, -0.8973937160537616, 2.122401348326042, 0.30067171657993885, -9.05465036048371, -0.32297479548340297, 22.796802747942447, 1.0143741544207228, 0.051365539905486646, -4.86496302920829, -4.451958480402762, -1.0234193586111462, 3.0949151872611567, 
-28.850813851879337, 1.4871056087501522, 1.7434236958323144, 5.47655946294373, -0.9026435146602351, 2.216085317080579, 0.5989891011607182, -8.99817978925524, -0.8592644019267315, 23.4523541043261, 1.1819075848333713, 0.1601558009203498, -5.771134615698825, -4.660711829521689, -0.82155251440619, 3.641471622810769, 
-29.18576925013543, 1.3406930781923028, 1.3337847194252126, 5.925080261651342, -0.7760842909197517, 2.3446404523464452, 0.8113615198986894, -8.925628505483534, -1.4442975351845826, 23.98611038822019, 1.1748391915024814, 0.05482466259336025, -6.613578299523563, -4.776538501629053, -0.7589434194502889, 4.026990359723449, 
-29.447819871975362, 1.2828139564179382, 0.9444191157908585, 6.136621531566495, -0.665342775487248, 2.4588063878442545, 1.0324999200364093, -8.715938199178305, -1.9617818121469102, 24.676936279696825, 1.0007695685611868, 0.06697445079322205, -7.236887903590416, -4.794017521445317, -0.45755121623943745, 4.298742397561019, 
-29.746283981231457, 0.9700140942772868, 0.818311495928945, 6.376618118933021, -0.4227885409059592, 2.5044106037421945, 1.2221345615532353, -8.541204167120027, -2.568123566121062, 25.36034638635895, 0.6489997129573344, -0.08020729190233246, -7.763205048319749, -4.6291371360492555, -0.24167931560599867, 4.397066859745417, 
-29.91567885096271, 0.8655724611605682, 0.6015142103836502, 6.297526814537041, -0.27093863842699306, 2.5915097695301883, 1.4105908048080211, -8.174334318647498, -2.9980788463267785, 26.10699710993211, 0.22902294771777532, -0.07607340736715873, -8.020075080202002, -4.449888596360835, 0.19253820290166707, 4.376538913388039, 
-30.064097894553274, 0.5507347851974692, 0.6556913310416992, 6.207909253180258, -0.020473013032443716, 2.4773685152279277, 1.625609010629843, -7.8708749317228195, -3.5715391954520372, 26.90828393189769, -0.318494212912196, -0.1521419774657846, -8.228806553335188, -4.0064182349570645, 0.5840201384899083, 4.201011087877954, 
-30.080466938613277, 0.4332633322348305, 0.5729737890320937, 5.860197108033164, 0.12367544552348793, 2.412514267720464, 1.80945687954748, -7.380254518850298, -3.956768279601467, 27.640138557749495, -0.8430773250280367, -0.147483325687762, -8.242148702064746, -3.5945296778652085, 1.0531895478390287, 3.8835717169144774, 
-30.017682079626223, 0.14377255050100526, 0.7614293264615717, 5.399110554469794, 0.3051365132339592, 1.971179133231506, 2.086419272468528, -6.948917693061458, -4.511086461734692, 28.482294024987148, -1.4676130942422503, -0.13984869963113236, -8.209253343135352, -2.7980375783951605, 1.5572204860820673, 3.4364733051007557, 
-29.81249101063292, 0.11721325477534912, 0.7190721483039526, 4.760401150636595, 0.3535885368307456, 1.7200762515789234, 2.272966731282254, -6.314965944234418, -4.757632361444646, 29.07799845220014, -1.9718663559517013, -0.10032352089552936, -8.038348192753688, -2.2114571234861424, 2.0159552516300363, 2.8338199924395884, 
-29.494945287158178, -0.0319505170319981, 0.9067207029594871, 3.989306218722579, 0.3726991510926521, 1.0798963089981737, 2.5508468576345438, -5.754992225832124, -5.085657477487189, 29.682912094944808, -2.482968404034028, -0.0273542260771943, -7.79900088660853, -1.295389891533088, 2.485964226148354, 2.136358843460638, 
-29.08457152188565, -0.049899942972529414, 0.9554657713104513, 3.1780330287393372, 0.2594445024704813, 0.645873895066322, 2.770179725498662, -5.1226555463614964, -5.125318986806915, 30.01869341573911, -2.8545800211153076, 0.010173479780220198, -7.4978739180888505, -0.6431827676154009, 2.8584800278558733, 1.3519960931928507, 
-28.64858148714062, -0.19865969574776718, 1.178459451757687, 2.3432069803734903, 0.04227678992279122, -0.017881726927595695, 3.0507925614219134, -4.662670525565255, -5.090944956426166, 30.21933311372897, -3.109121920264438, 0.06562168092026642, -7.110382845451936, 0.10960643605250384, 3.1996694550868927, 0.6087458149338895, 
-28.26066052761858, -0.3220341326479764, 1.1618082668162657, 1.692593452471632, -0.3317211271778119, -0.0705343994355492, 3.215006393329805, -4.19414020374, -4.638909876809699, 29.98323178541279, -3.149435092630202, -0.10455797709562074, -6.69420614211401, 0.23587896875429123, 3.279642789440221, -0.18718729088649116, 
-27.988160650007174, -0.6147484350214893, 1.3227448905613206, 1.1320652661274284, -0.8331064644179123, -0.3227034456913516, 3.435212064142973, -4.0494880333863295, -4.0969681069075214, 29.6463078050687, -2.976588165762709, -0.22297685725260186, -6.229846077972527, 0.3623065440557012, 3.347888836679852, -0.7754193264647028, 
-27.823784876819776, -0.9526937421969098, 1.3467514066766313, 0.8008760803659388, -1.4113491530449944, -0.09139245510127936, 3.5977357558946728, -3.968851540667752, -3.307922012564596, 29.02408563840313, -2.646296358311787, -0.5159731016031607, -5.7811960618941525, -0.001620338661581912, 3.217885937315638, -1.3362945730772975, 
-27.851465924662605, -1.3741201757019297, 1.4277902076568214, 0.5718374815456896, -2.062476637464758, 0.00967336104088284, 3.7719006332856266, -4.175190208843218, -2.4485747995583687, 28.253470324066104, -2.061646161057092, -0.651949336921738, -5.294387938231253, -0.448432732400029, 3.092968354661719, -1.6194588141580664, 
-27.911730780806504, -1.8643823162848827, 1.379362851423285, 0.4524113076115863, -2.667235103631673, 0.528602443004448, 3.9507884428360946, -4.276648387524508, -1.5577993208781886, 27.31070492286057, -1.530886339534554, -1.0124771268430546, -4.836561499311967, -1.142835685010438, 2.7676838524351135, -2.0263877401351933, 
-28.19297039652147, -2.321016568410713, 1.3320007079671257, 0.3696784937814201, -3.2000799123547528, 0.7575520502454682, 4.114268329837941, -4.573785025658148, -0.7472354782304728, 26.28461137965988, -0.8086520164708104, -1.0114674052912194, -4.37508105642062, -1.8076325581335995, 2.498618893097024, -2.0860286426213763, 
-28.43667369043855, -2.8487820116663864, 1.233776038458956, 0.24397359341711733, -3.5932380968572826, 1.1743423948636393, 4.329926815232862, -4.713265028856386, -0.06856041269168518, 25.193625824328745, -0.24217074428468838, -1.172724523324435, -3.9234359466135946, -2.44649487058353, 2.108094806001838, -2.2674640502842207, 
-28.883748083921148, -3.230159846491525, 1.0495848543611868, 0.14551430791939932, -3.770472976201195, 1.3158984404447047, 4.454918763099326, -4.905414800404153, 0.4643007141089345, 24.041509107235438, 0.4153245797059607, -0.8882886144253217, -3.5092624492903983, -3.074061938010474, 1.776260018878426, -2.098978020732665, 
-29.253374308623496, -3.722590003407881, 0.8721478125911397, -0.05177521077164586, -3.7819329851124737, 1.5744901816809498, 4.6494131961422624, -4.94831845428318, 0.8403794934225527, 22.91021997298926, 0.8584623613308066, -0.8140670131208745, -3.0627615939801625, -3.539928720783431, 1.3814817407718685, -2.0893056834347328, 
-29.781295349214762, -3.980230040998556, 0.5826899484342741, -0.17313792457524735, -3.5365159600522116, 1.610414774886527, 4.665373332029774, -4.967116851260602, 1.0880915001618332, 21.756992848103124, 1.3111176043597919, -0.2914596042448927, -2.6853940786668717, -4.038933254530835, 1.053243424542461, -1.7593178896853587, 
-30.175342218927497, -4.339339466696278, 0.34887547865804414, -0.4305387010788716, -3.1911906573459583, 1.7596621073563965, 4.755512297052745, -4.950155533355435, 1.232559045035916, 20.747941576213666, 1.6133371215441588, 0.01556281202235952, -2.2417072551761845, -4.343771779095633, 0.7597588191016715, -1.6214269001846229, 
-30.740426541315312, -4.42352605761405, -0.05822221283365338, -0.5309637779098383, -2.6946145636674492, 1.7711570396342164, 4.6460185016767666, -4.9322285218470086, 1.2474255440616688, 19.749913635797935, 1.883217097402083, 0.7002478606077827, -1.9803373962545434, -4.690791432246351, 0.48986119365633257, -1.201658794254018, 
-31.086912228539557, -4.597758006095277, -0.3486297455695123, -0.7884896975114929, -2.2160868416096053, 1.9130191054150407, 4.612971570277899, -4.98107009074862, 1.2218215358217, 18.994079534953894, 2.087650356518336, 1.1182667479819839, -1.6389229750604424, -4.832300276021065, 0.3334091361835943, -1.02794710795901, 
-31.50696792676365, -4.5011341010834816, -0.71915754328315, -0.8281619965492694, -1.7583241681338442, 1.9985758132515394, 4.410920369045867, -5.026321014454664, 1.0841819052877009, 18.418097812424268, 2.168257601903653, 1.6617196422272549, -1.5962368795034165, -4.956911962622195, 0.17663220038888738, -0.7110046462008959, 
-31.6663230615802, -4.501627584923904, -0.932947371972891, -1.0065933656370274, -1.39273211876316, 2.17796035721634, 4.308324200550274, -5.200242391945144, 0.9776887845315515, 18.111035882284657, 2.2561190200540553, 1.9332599683259903, -1.474872711221297, -4.903523570230339, 0.19683650748422046, -0.6363795144783295, 
-31.942985743919017, -4.29996799180771, -1.1873220750160718, -0.8637830330907174, -1.1530311316611315, 2.304331057238594, 4.085600014276831, -5.324854705877519, 0.7725544092988847, 18.006822302404743, 2.098389261054975, 2.107345713704361, -1.7869346341194539, -4.801016107945368, 0.10668644304312769, -0.4329875849291977, 
-31.903325601198585, -4.226940791839306, -1.274448790409159, -0.9111363321424562, -0.9557789016432303, 2.477735468790986, 4.001207723469224, -5.604055027967161, 0.670405194028191, 18.187683570477446, 2.0952748597391886, 2.132008510969895, -1.8934508999158015, -4.624389565686665, 0.33708400951685, -0.43400780166434905, 
-32.00926398896239, -4.020275672245654, -1.3681783675590837, -0.5967738751727719, -0.8995347179608315, 2.6146542408223152, 3.8237270488250976, -5.774937461584593, 0.5008233713187346, 18.612450618703466, 1.7798357861084841, 1.940002897164673, -2.437105790757841, -4.442259218461087, 0.39581564456645446, -0.30640381347902435, 
-31.916421175300634, -3.8908467447518293, -1.375014958474937, -0.4736924153720283, -0.7771583546985594, 2.776668048451675, 3.7381572873071045, -6.09508993138214, 0.4384074063383806, 19.22582457194479, 1.6489263264984189, 1.7919216398553155, -2.7187134236135337, -4.269539705845771, 0.7653018175495286, -0.24972665056161558, 
-31.961302310679276, -3.7185752639143366, -1.3720388439056244, -0.12167305681312388, -0.7274906937748788, 2.9374078559723515, 3.6075207534273566, -6.322915089723251, 0.3310690131629698, 20.039581820290895, 1.2224457903922117, 1.4511525429873613, -3.2661077144907162, -4.094395165860995, 0.9844030699480969, -0.087073323543648, 
-31.86302928122026, -3.5631738017872934, -1.3648423002300956, -0.057713430302556656, -0.5170163772166457, 3.116011743397198, 3.586797197305212, -6.781481971440335, 0.27968282079385226, 20.91264448750884, 1.1143852135390642, 1.377244063190083, -3.422547107995509, -3.9119002332809267, 1.543888022358894, 0.10197597128625137, 
-31.87641353596389, -3.388978989858772, -1.3477412148366312, 0.20585098453990086, -0.4097665092384612, 3.2856949467174474, 3.531643906772724, -7.05911481469286, 0.14855459238002852, 21.95305708986902, 0.640321922185957, 1.065214500401718, -3.8584614319089248, -3.720738088257794, 1.8788171094520836, 0.32789767146787513, 
-31.78885659269994, -3.1232309612354534, -1.3759470843835622, 0.22017618028220082, -0.15480185008874758, 3.43944264792288, 3.5664150273543345, -7.522666164294942, -0.03186618392020673, 22.92510845893894, 0.43767224874584826, 1.0725730452269364, -3.977169514159106, -3.447089631691357, 2.4214256360310435, 0.6293296849456135, 
-31.660157405797282, -2.9166191291545096, -1.3551954134153537, 0.2848362801897171, 0.04827497593946588, 3.5578536389693864, 3.6044412046306653, -7.775608365186026, -0.26363490512046966, 23.922735782860435, 0.013940220365970975, 0.917455628170636, -4.195992857694226, -3.1845521085629453, 2.819852068816848, 0.8399793102221587, 
-31.4681317058789, -2.543226526271303, -1.3811256040528812, 0.1875264829472398, 0.3754935008367592, 3.614541843427715, 3.7122784060605456, -8.168727899371834, -0.5968505257471342, 24.752574919562196, -0.20103830956324364, 1.0603828743883295, -4.234364709909486, -2.7899806055351064, 3.2955977254221156, 1.162342016360767, 
-31.16899575422002, -2.3506580968735724, -1.3105949110068709, 0.10074705831699764, 0.6599016056948854, 3.619732339581537, 3.8483646938642733, -8.312426791753305, -0.9346469984830795, 25.459850828977, -0.5609279266985193, 1.0443124185723747, -4.273167286059216, -2.457381635745995, 3.646356319392707, 1.2922837756010042, 
-30.874608868643048, -1.9554752002862963, -1.2943141340259634, -0.05625178734128294, 1.0276607351404006, 3.5536171607904508, 4.035272716206019, -8.58330871176919, -1.3641316068339968, 25.929501449605898, -0.7585192875217313, 1.2759415860742238, -4.251106860637205, -1.9985124689091243, 3.955689261151192, 1.5770658941564009, 
-30.42873078529233, -1.8154666606013616, -1.137068242656569, -0.17094468730199863, 1.3619395155076397, 3.4656749249911543, 4.2518484921129485, -8.61871448575328, -1.735363751879623, 26.17906167394396, -1.0213988477670852, 1.3553615578625553, -4.171181027506106, -1.6919014256304579, 4.17142705413355, 1.6049548505351388, 
-30.09030942224031, -1.442347748047833, -1.0429766594540912, -0.29548655532715146, 1.7346107428355368, 3.297553939504891, 4.450866288856557, -8.780135562508358, -2.1373739434689343, 26.16907239728598, -1.1643337607012771, 1.6047388974191619, -4.103759838518133, -1.2501572724088221, 4.235882837598133, 1.8063381021429472, 
-29.53791549645264, -1.4529144284465345, -0.7381135020167348, -0.3573835047353953, 2.068754935163603, 3.1607701471570815, 4.630288049555232, -8.657105954727031, -2.400358737485907, 25.796286708529816, -1.3257901412747821, 1.6569049018206807, -3.8642341234863355, -1.0765900649792375, 4.2067272789106305, 1.592940677992906, 
-29.14283491750271, -1.2231523145022694, -0.49300159141981065, -0.424191033409177, 2.39902754222719, 2.9358433866661287, 4.683466552503613, -8.616285920807494, -2.5764289575674324, 25.192566733673633, -1.4097328383259573, 1.7782531441440543, -3.6321440378036094, -0.7703409138023368, 3.974342345106252, 1.4991676012864945, 
-28.535971514862123, -1.2936544124528144, -0.018983396309764096, -0.39880811438840025, 2.6976967684307054, 2.7809088946905285, 4.673283430155028, -8.365149453149614, -2.5602089225562272, 24.24921296421541, -1.4677842521490512, 1.759211598085766, -3.1837744401601866, -0.7394306732597806, 3.7123669275921602, 1.0094102176732602, 
-28.181793732516255, -1.031534447859599, 0.32456504158818156, -0.4385900311148395, 2.937774381066245, 2.466887768422733, 4.4643362565511975, -8.185079045566452, -2.3846752686101294, 23.20954426025691, -1.5196838769243401, 1.7531897818019146, -2.7699752239680007, -0.4874343832539895, 3.1994073875155746, 0.7236970923118795, 
-27.534823861477136, -1.1019801870262051, 0.9570618977057269, -0.33741548946132743, 3.127977266525228, 2.3404779970156615, 4.245567082390095, -7.8393254791414035, -2.03061568750609, 21.963277354854103, -1.5120896556534218, 1.7109386378373999, -2.107679171304206, -0.6515777439657521, 2.891733045108448, 0.004036197328228879, 
-27.196311670511403, -0.7763713330827898, 1.375100216793802, -0.3508932965009828, 3.206137654041037, 2.00161823989502, 3.8269902200132857, -7.578262779197406, -1.4946177016901383, 20.805448737416103, -1.523818702602276, 1.654031561275688, -1.519823038588504, -0.5477812072845185, 2.3530661582387014, -0.3962450770977403, 
-26.627596799894693, -0.6036811664990288, 1.987683829122794, -0.21598431405198604, 3.2260997944284053, 1.8732547354309768, 3.5269619933290137, -7.327584658239678, -0.9404100492432228, 19.803063001529075, -1.4155852998768683, 1.736491556203712, -0.9007632768107197, -0.8245246127013841, 2.2124452485326658, -0.9793448120802383, 
-26.361698604941456, -0.17158628308107735, 2.3261809042608688, -0.20427717657577588, 3.110615043222156, 1.5480389243332335, 3.090431697614275, -7.122441870612532, -0.27859811077184504, 18.976433620300444, -1.3065480571439174, 1.7865333406609158, -0.3850366550217949, -0.8941206838527128, 1.8951947765253487, -1.2666227116234143, 
-25.93554648417552, 0.19451697176380228, 2.7725425387744123, -0.027541697266200905, 2.9909282169442255, 1.4463078904893094, 2.8229267903214907, -6.979068532779494, 0.25703623405472553, 18.51237972762573, -1.0169629844507748, 2.06087915631605, -0.016905169741397278, -1.3195690652255057, 2.0309545108381655, -1.6080030122420208, 
-25.801741047511214, 0.690751686289573, 2.849367421566539, -0.04888977942717224, 2.699962859664223, 1.0697599140964271, 2.416281916460415, -6.786944352496058, 0.8439306527428013, 18.159445501123777, -0.783392876372859, 2.177383327652527, 0.26931316644181763, -1.4732605325172308, 1.8661301141958817, -1.692689181944966, 
-25.58997013820798, 1.0783344421979382, 3.0518970957652076, 0.15987839465517367, 2.517514843611972, 0.9697917661268659, 2.1855857316290432, -6.66500072501983, 1.2230493248561212, 18.160891658154632, -0.3747994084955998, 2.504323690941116, 0.32567403805366907, -1.9540199599062091, 2.1394403529340336, -1.8212363288839173, 
-25.49758843797686, 1.4144108763459304, 2.9621756128354564, 0.21217753590876964, 2.153856707674538, 0.666684675945258, 1.8500617912202395, -6.437319365767395, 1.6008428863888629, 18.194250733827925, -0.014037747198264679, 2.669669983033949, 0.39093446926375214, -2.289582535296632, 2.204557255028667, -1.890097213251546, 
-25.553405886629154, 1.6594383493582223, 3.0803302897140385, 0.5513518340474427, 2.051073789968977, 0.6922121604043704, 1.6595990762351298, -6.325795208031355, 1.7781605477911082, 18.54225400403432, 0.39281981608265015, 2.97873296294805, 0.20386349301131104, -2.8135490449109852, 2.5956011077080032, -1.9387619672232839, 
-25.548320112868986, 1.7239812829040848, 2.90276222389066, 0.7072412239785674, 1.6992217482535732, 0.534339257415514, 1.3701995179931754, -6.0978619401140435, 1.9478660011405429, 18.812840809670792, 0.748194499517039, 3.1029934505848944, 0.14914629136125376, -3.244792098921135, 2.8249320114522427, -2.0664140591996167, 
-25.947589061655172, 1.7411419513244062, 2.9856952545963757, 1.1460739908954671, 1.6873333547802913, 0.711143629321137, 1.1770089576872274, -6.046578879306062, 1.951476170607833, 19.27870902833611, 0.9144842503121381, 3.2471592232578494, -0.09731013739150889, -3.594305843771425, 3.1705540027625676, -2.1074155546807054, 
-26.170024261402414, 1.5556078887501144, 2.8498552700452113, 1.461658798949669, 1.446863386205541, 0.7749937576650735, 0.9271927806369217, -5.921231780420226, 1.932132019975744, 19.674235439717815, 1.071815263982641, 3.265216186593805, -0.19375470494990532, -3.9392083437800838, 3.486705950224425, -2.281994194973943, 
-26.90964708517651, 1.3856944496295946, 2.9569979870813294, 1.9780309147728008, 1.549855382617076, 1.1412829255642116, 0.7350470400821333, -5.987778703440891, 1.74314696262112, 20.173079573495354, 0.8526308533190872, 3.1844333837570624, -0.40874189841547154, -3.9491811536765407, 3.715414377892919, -2.3211705493969235, 
-27.209075043055837, 1.0303462975410234, 2.824377318326334, 2.3372745065148424, 1.3150119189171166, 1.3485756375177997, 0.52029164092976, -5.9853543907321365, 1.5608156744061172, 20.584970670589257, 0.7824455050278948, 3.059110354372793, -0.4497984900808221, -4.105824763287532, 4.025663633956091, -2.534838135805327, 
-27.979329196290436, 0.7561701430500216, 2.909204521302049, 2.786220376656637, 1.4073744933531993, 1.7716165666212411, 0.38828600999584173, -6.1561451907449065, 1.182480293869833, 21.013678056146567, 0.2725961775553554, 2.8034167451446708, -0.5972162535492427, -3.787600749764715, 4.112145670795989, -2.556123395849081, 
-28.121575417910883, 0.3520884666231734, 2.7524210757623564, 3.0526908915306694, 1.1107243882388165, 1.9734663074793808, 0.25042327669063225, -6.2375124054702775, 0.85568118855493, 21.360818016023185, 0.06998886958196596, 2.5798738074040735, -0.6044042905713785, -3.74962492875077, 4.336904718596246, -2.7642278546037846, 
-28.766319932426374, 0.16885229214707345, 2.817167296793511, 3.319568422657428, 1.2753384558907255, 2.3743702378074825, 0.18829658986962608, -6.469234176694098, 0.2945775501949057, 21.732875858009045, -0.6383548415039955, 2.25802663543884, -0.7975574620590665, -3.12514610886417, 4.2384563252050205, -2.679861473180311, 
-28.621560957611255, -0.13701240467036568, 2.647943599257875, 3.442668666156445, 0.9520106560828153, 2.4704504319495664, 0.10420420801646763, -6.571073336609937, -0.12829829535034631, 22.041278623936147, -0.8786514434837294, 2.024856399077651, -0.8486242573652746, -2.9681153010987686, 4.35090256825765, -2.8426544772186193, 
-28.906673738979546, -0.21767177233609902, 2.6501521953859575, 3.4605293092018887, 1.104154804119636, 2.7096739179933524, 0.10044630290560139, -6.741590812493279, -0.7589362288365858, 22.29287236712777, -1.5564647119705202, 1.6705469664656925, -1.097228909447747, -2.2492541721293993, 4.056754708822842, -2.6809239259971367, 
-28.57320498248129, -0.39919505320033594, 2.4725951384395053, 3.4822723698818283, 0.7973899036468297, 2.712056411900202, 0.054931892955778765, -6.852306878512357, -1.2809108692026647, 22.588136707900254, -1.8282167192165617, 1.413149663050889, -1.2260217995977434, -2.0016212707406096, 3.9729344807514813, -2.7319456350990015, 
-28.662411978562172, -0.37187522301051495, 2.3754479342529815, 3.29302091245716, 0.9909650961795282, 2.8255746194107316, 0.106870889404461, -7.009261940870462, -1.949262978018014, 22.82350565467588, -2.3868367221001208, 1.0907464070305972, -1.580384192636273, -1.29584212100598, 3.493272416349149, -2.398977949161651, 
-28.30583843723472, -0.4335574923966581, 2.1572556755176637, 3.2374431670727706, 0.7264812966721718, 2.7635607247534857, 0.10126343025936128, -7.170473308485169, -2.515857481472358, 23.161993164745798, -2.6030362706650996, 0.8613083533349438, -1.8023384415899248, -1.0490223295170313, 3.2247952109638858, -2.2617042167995627, 
-28.276839912996902, -0.4200038462643554, 1.9108719700942935, 2.8853985160292543, 0.8124630823860584, 2.679779186228269, 0.23981820481492305, -7.346035560652273, -3.083922870321624, 23.487057547490245, -2.857453426595452, 0.6456612783785058, -2.1921799544512433, -0.5455417323462, 2.734953765732698, -1.8230959706732466, 
-28.061960641482553, -0.4653863197117447, 1.6097811444014007, 2.7170599494276404, 0.5400492630457058, 2.519644928061601, 0.29693057568306, -7.584927323773918, -3.5560377955438627, 23.924662280183867, -2.8753247194653686, 0.5201574620603274, -2.437322708437376, -0.3882034935256526, 2.4255879252905017, -1.5759381582945888, 
-28.159661979438614, -0.5569969296340304, 1.1955436363662357, 2.2132469611751464, 0.4941275884194987, 2.216047144376532, 0.5176529652266214, -7.823948980658972, -3.8906821505946594, 24.413273252200945, -2.7457805890561446, 0.5274772445258024, -2.7660304394772135, -0.11270435949029647, 2.0979603188686555, -1.1755241149448448, 
-28.174641430188924, -0.6546741199685638, 0.8787891804443796, 2.0755945810469583, 0.11205619194101211, 1.977814632228207, 0.5780673417929101, -8.14073655008694, -4.158064858487342, 25.010633833353914, -2.535606295456887, 0.5573269375879479, -2.879408353907291, -0.13895850149447034, 1.9369405518499951, -1.0174927768463953, 
-28.46681324101157, -0.8721823296578234, 0.4759450441005874, 1.5638485920978842, -0.026354149219912675, 1.51019897772297, 0.7750068594709494, -8.352372458984682, -4.15764520076241, 25.552678395643717, -2.1112688662789885, 0.7516516802075683, -2.9656434279615893, -0.07501686574818703, 1.826882361330136, -0.8905638932923863, 
-28.74670693878336, -1.010540605651441, 0.2522867190372759, 1.4415287959797662, -0.384647276215965, 1.1978899022504226, 0.8120863151262905, -8.632953430886642, -4.138689435156107, 26.169662897778306, -1.7763735571022379, 0.9229331348142947, -2.864417295468185, -0.1846976625988327, 1.8241569877894155, -0.9205877097831865, 
-29.20231087778194, -1.2998804031447255, -0.05836006814975631, 1.0014859516022991, -0.5699103241851052, 0.639392960680241, 0.961996746090761, -8.758776762254776, -3.829045074032606, 26.67829154787426, -1.2149449484988057, 1.2877820108611406, -2.6600273746495224, -0.27356306221490034, 1.9153227275373887, -1.0851768587192996, 
-29.64105507114748, -1.3786182479123443, -0.059325617836707895, 1.051451780794921, -0.903514202837885, 0.43511335155958397, 0.9368812754182092, -8.973437813630479, -3.6372554619881274, 27.231489243499347, -0.9748862557029025, 1.4983130591060798, -2.336644954279767, -0.44811629785786916, 2.0108098287607286, -1.2459013346985799, 
-30.148958371761466, -1.6063751218883766, -0.23173075425351927, 0.7237924390702636, -1.0971046985432436, -0.05128355624108012, 1.0516036833311884, -8.989645627517397, -3.16321013071288, 27.61965513024509, -0.4832640587620061, 1.9748169568405132, -1.898993060132672, -0.6327515082695997, 2.233548088605762, -1.5340667140319593, 
