frame_index,iteration,time_ps,temperature_K,pressure_GPa,mag_total_Bohr,abs_mag_total_Bohr,b000,b001,b002,b003,b004,b005,b006,b007,b008,b009,b010,b011,b012
181,182,0.18199999630451202,4311.96142578125,170.38800048828125,nan,nan,0.24919278267254505,-5.816421216440588,0.7147006037069891,3.4280392925200225,-1.1189174568890887,3.5263656754690063,3.039987189868878,-1.4586994154104223,-0.1617863010606752,0.949594731186073,-1.8279741646566734,-0.40796547186181714,12.386971024462643
182,183,0.18299999833106995,4278.98193359375,169.98800659179688,nan,nan,0.1571553953398883,-5.827962525937873,0.7893082146829441,3.4212808576369,-1.0112373649038982,3.6159561786290637,2.9932726283667335,-1.4217585893642413,-0.3069109038197566,0.901795687971239,-1.7468526620530223,-0.5083674664011941,12.358350239789468
183,184,0.18400000035762787,4243.7568359375,169.64700317382812,nan,nan,0.04936477147044392,-5.93048528520543,0.8746782730171635,3.474929427424222,-0.8369179674370403,3.749746638345008,2.931266795197421,-1.4168641902237393,-0.49985780092588317,0.8700222480337227,-1.6549471416344907,-0.6212193463052736,12.44419775698586
184,185,0.1850000023841858,4206.138671875,169.947998046875,nan,nan,-0.005272565721866766,-5.965793837600829,0.9623103435958933,3.474911678067637,-0.7041047619930196,3.796136040685789,2.8591402175604275,-1.3581012606153455,-0.6434369502978295,0.8124573121053276,-1.6103544968055208,-0.7005590387108951,12.431857939173634
185,186,0.1860000044107437,4165.5205078125,169.843994140625,nan,nan,-0.05314423458468509,-6.090754968763248,1.0514278781426727,3.519428504588414,-0.5356514503621627,3.8456242210275704,2.7721540938906912,-1.3236388296701285,-0.8156784874336279,0.7633206447288706,-1.5693632656083416,-0.7745221152820133,12.53624332347107
186,187,0.18700000643730164,4124.29931640625,169.88499450683594,nan,nan,-0.07540653211249314,-6.137395415034295,1.1312428936749386,3.4998613022255993,-0.4121751425067351,3.830631233267527,2.6881883633678365,-1.2469281116211341,-0.9447550710767947,0.693546766393479,-1.5619787199108617,-0.8255842512496194,12.523477154146603
187,188,0.18799999356269836,4084.275146484375,169.7209930419922,nan,nan,-0.05950000816976109,-6.292664083242237,1.2126773594845837,3.5417824490423113,-0.2577774459384313,3.7975578611204264,2.579185079748454,-1.1892307152436834,-1.0816462110306155,0.636118613681327,-1.5706244292092615,-0.8419144727026304,12.665686794415514
188,189,0.1889999955892563,4044.4169921875,169.656005859375,nan,nan,-0.05424879749870156,-6.348794417305015,1.2763529143469547,3.4975073583915264,-0.1542226590542008,3.7275983360793905,2.4884805615880836,-1.0953405740686895,-1.1847466529814608,0.556577165835364,-1.5914415249377696,-0.8575864358466103,12.64866513779563
189,190,0.1899999976158142,4005.468505859375,169.6800079345703,nan,nan,0.02386167436485121,-6.522302148280814,1.3395971722033824,3.522409792891718,-0.0338771654371702,3.614882078926069,2.3633077450483144,-1.0110583454772861,-1.2653569767163029,0.4878351415984385,-1.6428793400452115,-0.8130364903182777,12.804404589893936
190,191,0.19099999964237213,3967.7197265625,169.1959991455078,nan,nan,0.06098567171920397,-6.59066427431835,1.3813718609860086,3.4583595859725067,0.04520579861709273,3.502166084866097,2.2648510044849837,-0.8985557326253264,-1.3220724394379406,0.402579166717448,-1.685994382777233,-0.7866042890683747,12.78584156792547
191,192,0.19200000166893005,3931.55322265625,169.04000854492188,nan,nan,0.19660923095253147,-6.775867216268539,1.425925078204749,3.4689149082706736,0.12999060951836874,3.319628031028268,2.116284627829358,-0.7739772575039864,-1.3326401303206978,0.3252867783250407,-1.7731006746468523,-0.6775967305058979,12.952854614705164
192,193,0.19300000369548798,3896.397705078125,169.6800079345703,nan,nan,0.24617271558754472,-6.828464002752962,1.4511708722541266,3.3761472934638324,0.1832522470250974,3.184269258746229,2.017281719505639,-0.6332133930693564,-1.3408895851153395,0.2351342210873958,-1.826514691226441,-0.6245761111262841,12.896135402446248
193,194,0.1940000057220459,3865.4423828125,169.66200256347656,nan,nan,0.42499293825522677,-7.008956267302149,1.4713183818499944,3.364506034306109,0.23274512154077232,2.953489801101118,1.8399494358109294,-0.4705509846161349,-1.274885649608253,0.15432812475938062,-1.9284160113345619,-0.4614209283678105,13.059737693373913
194,195,0.19499999284744263,3838.419921875,169.6680145263672,nan,nan,0.5206559014940513,-7.0821897273502294,1.4861260540279841,3.2781804595762254,0.26965619536085994,2.784392385911804,1.710203577656609,-0.2998215590920179,-1.218837254043806,0.06743587844882541,-1.9969019204301646,-0.36024419942203495,13.041051568996513
195,196,0.19599999487400055,3812.43994140625,169.427001953125,nan,nan,0.7061078352169581,-7.219911652869023,1.4836461857924743,3.233597253696133,0.28514719295762386,2.5413800068949937,1.5109945657770993,-0.10904030086499114,-1.086997752612575,-0.008170145890085046,-2.081228226077698,-0.17256260171892282,13.155900072617696
196,197,0.19699999690055847,3789.90478515625,169.40899658203125,nan,nan,0.7898714019103017,-7.260341884545819,1.485271078652278,3.1191806128654074,0.3115848809141285,2.3863359321709545,1.3684384039598,0.08057142290741409,-0.9917560650057933,-0.0900341090611466,-2.1340866323223446,-0.07121485399951627,13.096342170039586
197,198,0.1979999989271164,3774.31787109375,169.3090057373047,nan,nan,0.9738822704458501,-7.331848440177149,1.4650482052869767,3.0477289037316604,0.30390153108512596,2.1456199894803065,1.1500647421416579,0.28574673315581406,-0.8127513116429819,-0.15555971306762806,-2.1990710310112203,0.13014890562884715,13.144907315341626
198,199,0.19900000095367432,3767.94580078125,169.4390106201172,nan,nan,1.0697962073539478,-7.328352189870157,1.4580005607003235,2.9232856739565833,0.32390140242984083,1.9941662810836833,0.9816753137751355,0.4815938445150401,-0.674933829748665,-0.22361673657417622,-2.2427451370954947,0.2472045259171542,13.052086049296419
199,200,0.20000000298023224,3771.035400390625,169.00601196289062,nan,nan,1.245515740359553,-7.330872998742633,1.4009863136451368,2.8238235614618654,0.2809923331175803,1.7726202977062493,0.7444710371750554,0.665296810033076,-0.4426962590596947,-0.2649681882835775,-2.2708354552368712,0.45633950020613956,13.051696669858739
200,201,0.20100000500679016,3783.255126953125,168.7050018310547,nan,nan,1.337141202987126,-7.270081416480488,1.375305256739726,2.6799197548372837,0.2910880380020644,1.6480981891986788,0.5620622452947069,0.8328167283592477,-0.2747684019618346,-0.31180208060350345,-2.293156446167318,0.5674815363071731,12.919499347549046
201,202,0.20200000703334808,3805.171630859375,168.44400024414062,nan,nan,1.5052138130362467,-7.188185395868225,1.2874855159146417,2.5535617582638,0.21926781589613664,1.4534463634064965,0.319872807282592,0.965514293583586,-0.01234188443284987,-0.32372562560691714,-2.292049841498137,0.7640979079389271,12.864195152309268
202,203,0.2029999941587448,3836.351806640625,168.29800415039062,nan,nan,1.593733637932438,-7.076001295744982,1.2414698135585507,2.3893809613327828,0.22516005624470126,1.3635325143161094,0.13488004687551514,1.0814763602895807,0.17984697553571777,-0.34206472807404015,-2.296759490104219,0.8560724930650949,12.706091677262208
203,204,0.20399999618530273,3876.788818359375,167.79800415039062,nan,nan,1.725882979521651,-6.921998884706704,1.1226740359742933,2.247796005961725,0.1315879289857641,1.2273933255368004,-0.08365048803197864,1.1385927678495338,0.4434859312288021,-0.3185379835249052,-2.252688767521234,1.0153831668606437,12.60824145581965
204,205,0.20499999821186066,3925.813720703125,167.2989959716797,nan,nan,1.7948933068687847,-6.764638735055099,1.04421673096981,2.0784679617329815,0.12619929427269277,1.1889741738096744,-0.2590119105761429,1.186577465823581,0.6547278816121533,-0.29703166151822447,-2.2187244898461147,1.0816974196747675,12.439886689827587
205,206,0.20600000023841858,3980.548095703125,166.9010009765625,nan,nan,1.8886687180195396,-6.553102316708807,0.9012182796818995,1.9338482880171846,0.02864597913434669,1.1203174978443258,-0.4393721466958916,1.171358375734432,0.9115715650541468,-0.23558219054065355,-2.1367584878652233,1.1953754063057054,12.306625140600584
206,207,0.2070000022649765,4040.16796875,166.8509979248047,nan,nan,1.9338767198459352,-6.373800749344534,0.8105268238010923,1.7748387263926513,0.04381878885251012,1.1456167151562628,-0.5844671512364727,1.163113995394025,1.1217049821935992,-0.17808305020710694,-2.083857342906599,1.2212029255262464,12.131164592403657
207,208,0.20800000429153442,4104.91845703125,165.78700256347656,nan,nan,1.967933254428166,-6.127232555628149,0.6493486702197526,1.6567811644047523,-0.05375935499207091,1.1630860004339767,-0.7055300780498959,1.0792328728696168,1.347737321409786,-0.07918624495077166,-1.9540818170506202,1.2778302764937672,11.976208358033333
208,209,0.20900000631809235,4173.1318359375,164.2310028076172,nan,nan,1.970218549720215,-5.929517979072661,0.5375146611789289,1.5319137098071884,-0.038620346351253686,1.2582831625895674,-0.8070539947367394,1.0167974312999861,1.5461098367596078,0.01574435322341498,-1.859017280287293,1.2658511916511868,11.79920542136804
209,210,0.20999999344348907,4241.60009765625,164.7949981689453,nan,nan,1.9570545908229235,-5.662405766332609,0.3763891126667362,1.4538945146059592,-0.12192196643161293,1.3477456165405575,-0.8664552033825086,0.8940080511576035,1.7305516594056365,0.13564077524025966,-1.7046227910709177,1.2777787075938631,11.622395055622826
210,211,0.210999995470047,4309.13037109375,164.7220001220703,nan,nan,1.9253236135624507,-5.478770507214199,0.28110821173081135,1.3718676122333817,-0.06476832699407753,1.5032307750200329,-0.9365540588709172,0.8284354072321926,1.8983935016084945,0.24220337976828757,-1.5964822852524232,1.2303504317732445,11.440772226375
211,212,0.21199999749660492,4377.00390625,163.9340057373047,nan,nan,1.8535069880680375,-5.207677359184114,0.13760294003697257,1.3529052570373337,-0.1374497961610634,1.668744841620856,-0.9266150430315704,0.6890542247473933,2.0259211752646333,0.37223302449714485,-1.4037835174590123,1.202924374919351,11.242160513324745
212,213,0.21299999952316284,4443.39013671875,163.18199157714844,nan,nan,1.7906839749341277,-5.026477190671469,0.0661838864793301,1.3335258484372603,-0.06860064482154431,1.8724518624150235,-0.9566048468991517,0.6253779022331072,2.1532086251641576,0.4843108646771467,-1.266997123664599,1.1386424746363757,11.052634451439106
213,214,0.21400000154972076,4505.5986328125,162.99301147460938,nan,nan,1.681566655451862,-4.759299352693407,-0.027494749527662326,1.387131820696023,-0.12633266856574452,2.069217431280741,-0.8866257146957344,0.5006157928646238,2.181489054489756,0.5955737229988007,-1.0683125540016862,1.0983249445295926,10.84303888428897
214,215,0.2150000035762787,4561.14404296875,163.2010040283203,nan,nan,1.6059141891248045,-4.596005597556465,-0.04979795754336602,1.4382466349472507,-0.03769798140032823,2.2965963385209376,-0.8852907441021353,0.460980778625554,2.24541569209854,0.6933345040214515,-0.9279250324489764,1.0359288687781363,10.658703156482284
215,216,0.2160000056028366,4608.84912109375,161.7100067138672,nan,nan,1.4678132920294082,-4.363161765929126,-0.0864662190760693,1.5571828421353116,-0.07444675677682375,2.511251548225787,-0.7795378045847103,0.373448951874243,2.1728228014516318,0.7674012009823203,-0.742702241621726,0.9934726291363861,10.46027687616403
216,217,0.21699999272823334,4648.46728515625,160.8610076904297,nan,nan,1.3765598338085572,-4.219564651859074,-0.0666288961451262,1.6717956511300605,0.006088022295202452,2.7332398061170533,-0.7487178107174812,0.3572140009725235,2.1444841448999385,0.8323907418804567,-0.6102403331656354,0.9440777611904492,10.30030270039992
217,218,0.21799999475479126,4677.04052734375,161.81700134277344,nan,nan,1.2606463418571736,-4.033140905662755,-0.03317353150962588,1.858122045179203,-0.021111789559225932,2.898317383273913,-0.6045787539645958,0.3078579512596307,1.9614730998524432,0.856480917860427,-0.48883472505352327,0.9342539546906132,10.14408206546573
218,219,0.21899999678134918,4693.51806640625,161.4600067138672,nan,nan,1.1956717207378724,-3.9429422073363023,0.03957598919899444,2.0098561175466183,0.08053250106402961,3.0752838189278573,-0.5826709371790367,0.3357157793672184,1.8766002634277965,0.8848895897866167,-0.4047368436664253,0.9093878277266781,10.030289618643215
219,220,0.2199999988079071,4700.59521484375,161.80101013183594,nan,nan,1.1043110318126834,-3.81393493287597,0.12052769230407272,2.216826015897638,0.052325985164435845,3.1640836250625126,-0.4235197175109347,0.3282271770614626,1.606691941503552,0.851607610876308,-0.3547492633257539,0.9322358466076357,9.920939492214345
220,221,0.22100000083446503,4698.3544921875,162.2880096435547,nan,nan,1.065392907488383,-3.7589352322583456,0.21993853879379383,2.37491053983869,0.1459979165892057,3.2650420885004556,-0.4018371318208697,0.3826024572831853,1.4635457849370075,0.8404702076014569,-0.3239140816542824,0.9363095790028395,9.8416239605596
221,222,0.22200000286102295,4686.974609375,161.41600036621094,nan,nan,1.0231725839887167,-3.683552670109817,0.3243634035239456,2.558317465544023,0.11724307205955355,3.2423704219345053,-0.24678600970405365,0.40936535781734573,1.1340506010919504,0.7516220992506863,-0.3628380546431107,1.0012326065201245,9.782634255692397
222,223,0.22300000488758087,4667.13134765625,160.90200805664062,nan,nan,1.0156525922622208,-3.6555505887254545,0.429221663761162,2.686626371883495,0.1978848125977178,3.258613307103013,-0.23553699051135138,0.48142736423764243,0.9583806386453398,0.7046412437857257,-0.3797191310267686,1.0312073102560086,9.7311812309203
223,224,0.2240000069141388,4639.3212890625,161.9340057373047,nan,nan,1.0320606875755713,-3.6391641215006985,0.5399607750897489,2.8210210062240026,0.16436936785708023,3.124660540082735,-0.09298013601562531,0.5361261065721457,0.620176460281147,0.5729557157515238,-0.49892116984969187,1.1312358415352832,9.724627565883525
224,225,0.22499999403953552,4604.3349609375,162.677001953125,nan,nan,1.0515506350833788,-3.6344931703252734,0.6354565652954771,2.8919258327828867,0.2314066177543698,3.073219972108076,-0.10296280735593946,0.6162710168619504,0.45054065234208523,0.5041554291987782,-0.5399906311613741,1.172262467837604,9.700937743199784
225,226,0.22599999606609344,4563.576171875,162.06800842285156,nan,nan,1.1105498418342434,-3.6536472071960207,0.7258703165659625,2.936568803927597,0.20426634059228185,2.8720850734355885,0.007404030648771516,0.6816053957587211,0.14845322577410552,0.34922678705262344,-0.6879748548117607,1.2927523232249851,9.707906392623025
226,227,0.22699999809265137,4518.783203125,162.2050018310547,nan,nan,1.1379822336859553,-3.6604608393421953,0.7937193735275817,2.935544864351349,0.2525848003362119,2.788510994156261,-0.016546768057092168,0.7531377661560071,0.008014005853058954,0.27173046253257305,-0.7179839799116136,1.338221131998049,9.684320248591549
227,228,0.2280000001192093,4470.353515625,162.84800720214844,nan,nan,1.2342808201506599,-3.7069444274133714,0.8504371596471865,2.891399435941016,0.2150186577487115,2.5493531828627702,0.07140960906445996,0.8079507929016507,-0.22135447113279894,0.11132303534638573,-0.8733371486657189,1.4737024535989587,9.6936793597074
228,229,0.2290000021457672,4419.39892578125,163.7689971923828,nan,nan,1.2611497580559716,-3.712269871142147,0.8870378470013377,2.835554607233464,0.2470764908837204,2.4858380556226405,0.0317038276947877,0.852524033872345,-0.29466684707915186,0.051274430457493206,-0.8588860576017983,1.5060293069092943,9.656515395397847
229,230,0.23000000417232513,4368.1806640625,163.28001403808594,nan,nan,1.3713001173685024,-3.7575178208545768,0.9016958219027231,2.7117636952256894,0.20063137941878015,2.2614599810544145,0.1081880692516502,0.8758471949425644,-0.43226616825975533,-0.09273720245479623,-0.985750536855766,1.6389875492287531,9.627350601605213
230,231,0.23100000619888306,4318.2275390625,163.45700073242188,nan,nan,1.3856778081559475,-3.740429031493403,0.9103993750250937,2.6161752646308303,0.2119591566047108,2.2447640847489074,0.0746342505942857,0.8822992758473462,-0.44559597589765887,-0.12959928126798378,-0.9137509045874985,1.65620317081563,9.55305376828667
231,232,0.23199999332427979,4270.7861328125,163.98399353027344,nan,nan,1.525452029511657,-3.7827834324235647,0.9122667036722516,2.453521490553929,0.15483869091485084,2.0540161440576488,0.15761440767005308,0.8704101682561872,-0.49329376021587085,-0.25236184118426214,-1.0134072468650777,1.7917340794818688,9.500153746476387
232,233,0.2329999953508377,4225.46142578125,164.65501403808594,nan,nan,1.5458135007492266,-3.742350773457124,0.9186113613419846,2.3572390440824953,0.1428029723960318,2.085855245805697,0.14580568866348334,0.838736558113574,-0.452139711820683,-0.26249743745613097,-0.9005941012427319,1.798639165310653,9.404310207446946
233,234,0.23399999737739563,4182.3681640625,164.5469970703125,nan,nan,1.7151542327810474,-3.7643303466988667,0.9331201288331139,2.203611891216762,0.08149172010844417,1.947700439818746,0.23747164961288422,0.7936365957041095,-0.4158931659294334,-0.34612407380924226,-0.9755586363121751,1.9248717551220385,9.34118800114769
234,235,0.23499999940395355,4142.462890625,164.5050048828125,nan,nan,1.7563241467659816,-3.7072645795453747,0.9548618207342239,2.136096453674767,0.045355417315179086,2.022054837656545,0.25431094896198575,0.7321694770993555,-0.3296923873219713,-0.3327142423462432,-0.8456722601619454,1.9283583427853714,9.252222018823089
235,236,0.23600000143051147,4105.23291015625,165.3040008544922,nan,nan,1.9454207916370159,-3.712520942398044,0.9932980281011122,2.027578899714519,-0.02349752294745712,1.954782114388509,0.36065871217788664,0.6602833731851792,-0.2282055532739279,-0.37938436760958727,-0.8979990211041621,2.031843888823723,9.210093601681326
236,237,0.2370000034570694,4071.35205078125,165.7030029296875,nan,nan,2.00809665637877,-3.646707573696323,1.0368085805104452,2.0131323527052842,-0.07942320432013752,2.0731136587978867,0.4015580938158811,0.5789252929553322,-0.10308279589092452,-0.34163871457813083,-0.7666488922264721,2.0241854758335647,9.158529455017486
237,238,0.23800000548362732,4040.6533203125,165.58900451660156,nan,nan,2.2220497308282763,-3.652752464431689,1.1036927022255805,1.9559579698344483,-0.14905568491921087,2.0593865488784715,0.518512299203964,0.4935807787720621,0.056913488020930596,-0.35657862822390923,-0.8247836384495653,2.104522196355966,9.163496854770571
238,239,0.23899999260902405,4012.20556640625,165.70401000976562,nan,nan,2.297094277365356,-3.592504496784406,1.1680138198064118,1.9959356494610991,-0.21446056678551523,2.211619383753056,0.5758597696301458,0.4054100412614012,0.20402040174939232,-0.30178760037971303,-0.714213762524141,2.0778663447289074,9.168649428859089
239,240,0.23999999463558197,3985.151611328125,165.98300170898438,nan,nan,2.4747035893340503,-3.5974623456622656,1.2535641281693328,2.004528444380588,-0.27223102776819963,2.2823776379782847,0.6845747602325554,0.3193028829699536,0.3803882279377299,-0.28337647580818354,-0.7441533355592654,2.0957471669284704,9.229862840502875
240,241,0.2409999966621399,3961.32080078125,166.4449920654297,nan,nan,2.512329255575873,-3.5426800898108,1.323988475699669,2.0970958294644664,-0.33408565013557295,2.480524534580469,0.7334929363674879,0.2412297302595753,0.5163033492452644,-0.21369652281565496,-0.6195967137652217,2.024060907275665,9.291130611019522
241,242,0.24199999868869781,3942.962890625,166.6580047607422,nan,nan,2.664987437400784,-3.5650360146253854,1.430787954137791,2.1401843373622604,-0.3649141825607669,2.5797436258517332,0.8363809637136349,0.16901304742119688,0.6765084807910524,-0.1879893596059923,-0.6785449047213085,1.989469012021543,9.407693175167195
242,243,0.24300000071525574,3928.65283203125,167.03599548339844,nan,nan,2.6827362140302515,-3.5337453894786206,1.513083286302912,2.261340743676284,-0.40841778643801924,2.7742728201647893,0.8793624040123585,0.11138200722315876,0.7817682079113661,-0.12102922297188538,-0.5905044059195268,1.8858389352174354,9.52240638484814
243,244,0.24400000274181366,3918.08935546875,167.0489959716797,nan,nan,2.772224813633499,-3.5786861260903486,1.625251405103244,2.3204413757235254,-0.39947190694710083,2.908503877860562,0.9600678039524734,0.06110578486323278,0.9064245776940753,-0.08788082413312745,-0.6501517301775716,1.7844093127852743,9.678675790488299
244,245,0.24500000476837158,3911.339111328125,166.9390106201172,nan,nan,2.7469344528337922,-3.5680570310254174,1.7029495834395678,2.4456987758778372,-0.42094276269964936,3.090902584026496,0.9867524888093687,0.027287694876993483,0.9706540115501595,-0.02380294785057203,-0.5805937930018745,1.6441030895836162,9.825139481849549
245,246,0.2460000067949295,3909.60205078125,166.73800659179688,nan,nan,2.7900809818106573,-3.638094856341626,1.8161212082348115,2.5035779038664776,-0.3638872463406751,3.223674054016409,1.0410926004160852,0.001964604039341647,1.0572037339299516,0.010971303167913123,-0.6666205001803464,1.4932007815790658,10.000480910557691
246,247,0.24699999392032623,3912.47265625,167.11399841308594,nan,nan,2.7411940779899946,-3.654445588326701,1.8863517172138642,2.6068480090932766,-0.34642452043296945,3.371230222751016,1.0498087347566745,-0.01028721871533616,1.0887210909352696,0.06791186838945516,-0.6398055219664767,1.332141861369181,10.154180990671636
247,248,0.24799999594688416,3918.8017578125,167.2310028076172,nan,nan,2.734913064893128,-3.7299059829821415,1.9769240779472377,2.632815778151609,-0.242277753012496,3.479766783549879,1.06531084892957,-0.010628039291832952,1.1372822835788994,0.10149034638320392,-0.7347426309104736,1.157818350445398,10.29601907062487
248,249,0.24899999797344208,3929.775634765625,167.29200744628906,nan,nan,2.6656997197958194,-3.7612009204673864,2.0236460210422735,2.6955911885564583,-0.1804236567737408,3.5833812412948305,1.045458899921052,-0.0019087273971714728,1.1439506133790789,0.15243623244018573,-0.7392275446911238,0.9991311481997388,10.413664149277771
249,250,0.25,3944.793212890625,167.2259979248047,nan,nan,2.6194255480712187,-3.8417472684000225,2.07393939677694,2.6706711556451204,-0.016012552060432176,3.6749423673727324,1.0154801958194493,0.014573659439042787,1.1781439935386586,0.1909489727567905,-0.8415268886471412,0.8239372548189977,10.488247869991573
250,251,0.25099998712539673,3962.718994140625,167.322998046875,nan,nan,2.5375323109053776,-3.879905226374436,2.079231198258189,2.695265477777505,0.08645418761229172,3.743287937835498,0.9600080332062854,0.03407140636073534,1.1775956403611407,0.24425463181811927,-0.8608351959353854,0.6922943190779428,10.553058294373459
251,252,0.25200000405311584,3983.87646484375,167.34100341796875,nan,nan,2.454901048001817,-3.9598264920797015,2.069948039203981,2.623849777154369,0.297985864320137,3.8324750182151592,0.8875817389541422,0.05519613663108048,1.208726296066889,0.29106500198560786,-0.9423862019307341,0.5406596735241262,10.547315056094522
252,253,0.2529999911785126,4008.25390625,167.28900146484375,nan,nan,2.360123628942218,-4.010252919006466,2.0247470560341565,2.597378513874003,0.4483944916609398,3.8976260853150335,0.8021956958615829,0.07721610157516512,1.2205108448935997,0.347565516160827,-0.9606594422793462,0.4386986440831674,10.549387385530528
253,254,0.2540000081062317,4033.468505859375,167.0240020751953,nan,nan,2.260170298083013,-4.097679069159347,1.9537237222200734,2.4886046734093457,0.7041686932373409,4.004862796580559,0.6925907657424861,0.09428605075453367,1.2708776558585115,0.4040312278760754,-1.0194704159846666,0.32719889037647576,10.478116789668604
254,255,0.2549999952316284,4057.939697265625,167.16200256347656,nan,nan,2.1658037484752124,-4.156016920669501,1.8594617715805286,2.457050281590817,0.856479944652559,4.0751944156921995,0.5910924223704389,0.10673990779837982,1.2979857991062735,0.46847038882001774,-1.003928080985503,0.27505670559110146,10.456427817070804
255,256,0.25600001215934753,4084.635498046875,167.22300720214844,nan,nan,2.054216001402409,-4.256105598925635,1.7316782864843532,2.325784843384313,1.1356862372394916,4.226576358699465,0.4577877143676478,0.11310407411484677,1.3816654125050418,0.535118802223416,-1.0164466936624081,0.20522047680551325,10.34432252066218
256,257,0.25699999928474426,4112.279296875,167.31600952148438,nan,nan,1.9618114615732014,-4.3426158179064736,1.5950543503079893,2.2694837460111756,1.314994768355917,4.34041281535624,0.34437703615104315,0.11032654740618623,1.4494295647546414,0.6068836974975285,-0.9781927762358293,0.1842929926313401,10.299674171173091
257,258,0.257999986410141,4137.03125,167.5120086669922,nan,nan,1.855601402272419,-4.466289943058139,1.4253928151327357,2.1424242295430456,1.581471836809411,4.5279010015219345,0.2078353007035447,0.09698588241974367,1.5602848185676488,0.6767674432469986,-0.9461935500637778,0.1594737603225455,10.19190870818273
258,259,0.2590000033378601,4159.126953125,167.44100952148438,nan,nan,1.774436025322656,-4.586241891824446,1.2648300562760801,2.0864997177108076,1.755134395496303,4.679052179062496,0.10217240612595842,0.07392915803899565,1.655953590143451,0.7480076819449393,-0.8893113616601039,0.16830884755795877,10.161463535582266
259,260,0.25999999046325684,4175.37548828125,167.49000549316406,nan,nan,1.661863971475307,-4.7305034379573785,1.0692447308649045,1.9788166664839806,1.9670037728155474,4.877098929733694,-0.018756697613690705,0.04578409817323583,1.7694263133724217,0.8131742867126931,-0.8164580539762052,0.1736362981451138,10.079699285820363
260,261,0.26100000739097595,4188.69482421875,167.8520050048828,nan,nan,1.5861975671190378,-4.8770456738917005,0.9021431330454772,1.95384221321442,2.0690047239998215,5.02139098388521,-0.09352792225236714,0.007515488682694814,1.8585126194823591,0.8731904637052551,-0.7366475617223436,0.2011078949423132,10.100623524677376
261,262,0.2619999945163727,4203.205078125,168.1219940185547,nan,nan,1.480145492390207,-5.0303905660179,0.7114299557606002,1.8682663975391678,2.2103408035556154,5.210895266839322,-0.1859347193472104,-0.031543165401236126,1.9625570676385544,0.9214589547717981,-0.6471915173468805,0.21774359174519406,10.052402061333355
262,263,0.2630000114440918,4220.1826171875,168.33700561523438,nan,nan,1.4187389115240197,-5.193432232575585,0.5589875197463837,1.874146171661618,2.2306170844227946,5.309735535530235,-0.2271422351482868,-0.07716851166162851,2.03008158661147,0.9631270175685902,-0.5756697148613178,0.2516141478617483,10.124631064930394
263,264,0.2639999985694885,4244.29443359375,168.0550079345703,nan,nan,1.3257974830012234,-5.338238433199659,0.3914583868983989,1.8014330291446559,2.299241437200408,5.452781037096374,-0.2920598190240828,-0.11769522848452724,2.1111626712102005,0.9883515421710767,-0.5000890736117027,0.270994879560856,10.09479755338868
264,265,0.26499998569488525,4276.572265625,168.0640106201172,nan,nan,1.2749993055564237,-5.4862600696672645,0.26417128350035607,1.801585445644919,2.264723952920981,5.4928535107070395,-0.3152696537104413,-0.1591615993729163,2.1548000171979247,1.004839012976739,-0.4584219464988307,0.2973467474399607,10.158738963535788
265,266,0.26600000262260437,4316.4697265625,168.13600158691406,nan,nan,1.2050278153679965,-5.573033237977503,0.13917848301716781,1.734578617703736,2.2588764112914914,5.552919147935049,-0.3594079142703187,-0.19330449130062155,2.202378470266136,1.0058537422971505,-0.4128754475703888,0.3120045680461997,10.104161782460045
266,267,0.2669999897480011,4365.263671875,167.72500610351562,nan,nan,1.1782631186300758,-5.6480718748060665,0.05647150567242386,1.721654421256769,2.177737403459294,5.5207257911215235,-0.37444156765988246,-0.22660287751749797,2.2225961407537613,1.0033311608088038,-0.40820216359953126,0.3285237241645264,10.116283601749343
267,268,0.2680000066757202,4420.96826171875,167.98199462890625,nan,nan,1.1608747060156732,-5.638646430080486,-0.0017184759056842773,1.6714447213503039,2.105958876054379,5.463329661815605,-0.4023698280041289,-0.24813254608848986,2.2361007836299973,0.9886325514110358,-0.4157943318063548,0.3388306173095159,10.02326364617667
268,269,0.26899999380111694,4487.00390625,168.13400268554688,nan,nan,1.1866819836062275,-5.625031442589194,-0.029435272727796398,1.6718086771659215,1.9793116320390602,5.32723022882534,-0.411348139570448,-0.26977583448192655,2.236954389692124,0.9792379465094143,-0.4699855845084981,0.35360284190228886,10.000031867280972
269,270,0.27000001072883606,4566.435546875,167.677001953125,nan,nan,1.228430620676633,-5.4854162324197855,-0.021258868395659172,1.62218016539288,1.8726606298908708,5.189318806626355,-0.43171263639311125,-0.28164184501052686,2.2354919275946314,0.9583443251350837,-0.5149370293878993,0.3674901935025453,9.841020857424654
270,271,0.2709999978542328,4657.83349609375,167.031005859375,nan,nan,1.3020707184250517,-5.38144511551405,-0.004879600085907403,1.6257823643761833,1.7188479611098728,4.973577737668573,-0.43670423962220356,-0.30083369743342053,2.225090443077851,0.9508546171346327,-0.6120204470142389,0.3792373089117267,9.782294830513086
271,272,0.2720000147819519,4763.12548828125,167.2670135498047,nan,nan,1.4064605106876453,-5.107639813631588,0.07117735692164327,1.5738885347060427,1.605960727014978,4.793311413720056,-0.45634306205261205,-0.30882054371979145,2.215734975154808,0.9303884061872051,-0.6767482586291628,0.4006425283922046,9.565804190376403
